product_id, brand, desc, size, original_price, new_price, price_change
2100333,Rick Owens,Geobasket,8,$450,$327,27.33%
8123771,Rick Owens  Rick Owens Drkshdw, Nylon Patched Jeans,32,$185,$166,10.27%
7876754,Rick Owens,Goodyear Flex Boot,10,$670,$394,41.19%
6366556,Rick Owens,chocolate geodunks,8,$1889,$1700,10.01%
2234686,Rick Owens,Alpaca Black Scarf,os,$390,-,
3018363,Rick Owens, Trench,s,$500,$294,41.2%
2105860,Rick Owens,runner,9.5,$280,-,
1227990,Rick Owens,final drop 13 Aw Pony Hair Geobasket,9,$700,$510,27.14%
132351,Rick Owens,Double-Layered Long-Sleeve,s,$120,-,
3303631,Rick Owens,SS15 'Faun' Black Silk Boxers size 52,32,$330,$297,10.0%
748873,Adidas  Rick Owens,Springblade Leather and Rubber Sneakers,10.5,$475,-,
8283046,Rick Owens, Slab,30,$120,-,
7753891,Rick Owens, X Chrome Hearts,10,$1300,-,
5641885,Rick Owens, SS2005 Scorpio Boots,9,$1000,$729,27.1%
2536755,Rick Owens,White Ramone Boots,11,$600,$486,19.0%
5216126,Rick Owens,SS16 Cyclops Dark Dust Boxer Shorts,29,$220,-,
4498129,Rick Owens,Mastodon Pro,9,$300,$243,19.0%
897569,Adidas  Rick Owens, x Adidas Mastodon Pro Model,8.5,$885,$521,41.13%
7352100,Birkenstock  Rick Owens,Grey Calf Hair Arizona Sandals,9,$390,-,
6598614,Rick Owens,AW14 High-neck long haired shearling intarsia,s,$1600,$1296,19.0%
364672,Rick Owens,AW13 Shaggy Alpaca Tank Top,m,$800,$380,52.5%
3733767,Rick Owens,AW09 Crust Dunks,8.5,$750,-,
5305515,Rick Owens,SS10 "Release" GLOBA Suede Backzip Asymmetric Jacket,l,$880,$792,10.0%
4294832,Rick Owens,SS17 Drawstring Long Trousers in Dark Dust,34,$300,-,
5626166,Rick Owens,Shearling Boots EU46,13,$375,-,
2364109,Rick Owens,Runners,6,$100,-,
1487955,Rick Owens,Moleskin Parka FW07/08,xs,$947,-,
1379555,Rick Owens, Anthem Geobasket Turbo,10,$800,$583,27.13%
4464426,Rick Owens,Stripped dark brown/black silk/rayon/cotton drop crotch trousers,30,$306,-,
1576785,Rick Owens,SS15 Mountain Mustard Hoodie,m,$375,$337,10.13%
8270613,Rick Owens,S/S08 “Creatch” Milk Dunks,9,$3500,-,
8199543,Rick Owens, boots,13,$800,$720,10.0%
6249703,Rick Owens,Crust Dunks,9.5,$1000,$729,27.1%
28251,Rick Owens,geobasket sneakers,8,$765,$501,34.51%
5460916,Rick Owens,suit,50r,$1100,-,
7943275,Birkenstock  Rick Owens, x Birkenstock Calf-Hair Arizona Sandals,11,$400,$261,34.75%
7795323,Rick Owens,Ramones,10,$400,$291,27.25%
7494401,Rick Owens, Black Down Filled Coat,l,$1300,-,
6506123,Rick Owens, Geobasket,10,$460,$414,10.0%
6208095,Rick Owens, Ramones,7.5,$450,-,
4133858,Rick Owens, Detroit Cut Grey Jeans,30,$300,$196,34.67%
5857094,Birkenstock  Rick Owens,Black arizona calf hair sandal,9,$500,$405,19.0%
369265,Rick Owens,Old tee xx,s,$335,-,
66437,Rick Owens,Runners,11.5,$500,-,
6151212,Rick Owens, Utility Pocket Backpack - Black,os,$1000,$477,52.3%
7147852,Rick Owens  Rick Owens Drkshdw,*OFFER 450 TO BUY* Creatch Cargo Pants,38,$700,$413,41.0%
6751584,Rick Owens, Runner,11.5,$200,$180,10.0%
8198383,Rick Owens, Waxed Denim Air-cuts,30,$500,$450,10.0%
5751856,Rick Owens,FW17 Cargo Pod Shorts in -RY Grey,30,$545,$490,10.09%
7886984,Rick Owens, cago basket sneaker 43,10,$650,$350,46.15%
7646190,Rick Owens,Spiral Zip Boots,8.5,$450,$264,41.33%
3859281,Rick Owens, Drkshdw Strap Back Flight Jacket Bomber,m,$750,$546,27.2%
7458246,Adidas  Rick Owens, Runners,8,$350,$200,42.86%
718567,Rick Owens,Ramones boots,9,$500,$264,47.2%
7475846,Rick Owens,LAST DROP High Top Geobaskets,11,$422,-,
2611801,Rick Owens,PROTO FW15 Goose Down Jacket,m,$750,$675,10.0%
1576801,Rick Owens,SS15 Mustard Jason Hoodie,m,$360,$324,10.0%
8019765,Rick Owens, Dunks,9,$1250,-,
604750,Rick Owens,White asymmetrical top,s,$170,-,
4866124,Rick Owens,WHITEWASH with foreword by  Book,os,$400,$360,10.0%
6268336,Rick Owens,Pony Hair Birkenstocks- 41 New Box,8,$400,-,
3906964,Rick Owens, Geobasket Short Tongue Sneakers,9,$850,$619,27.18%
1177816,Rick Owens,Adidas,6.5,$290,-,
394597,Rick Owens, slip ons,8,$350,-,
7345344,Rick Owens  Rick Owens Drkshdw,Fleece Jumbo Tee ONE SIZE,l,$125,-,
5707771,Rick Owens,Desert Boots,10,$350,$145,58.57%
2862843,Rick Owens, denim pants,28,$300,$218,27.33%
5936549,Rick Owens,Geobasket,9.5,$450,$364,19.11%
1097619,Rick Owens, x Addidas All Black (NIB),9.5,$400,-,
47264,Adidas  Rick Owens, X ADIDAS FW14 TECH,8,$600,-,
7419209,Adidas  Rick Owens  Rick Owens Drkshdw, X Adidas Tech Runner,12,$300,$196,34.67%
4681049,Rick Owens,AW05 "Moog" sleeveless shearling jacket,m,$207,$135,34.78%
8468607,Rick Owens,,30,$200,$180,10.0%
3194879,Rick Owens,2015FW Cashmere Beanie,os,$400,$324,19.0%
5883870,Rick Owens, Texts Book Novel,os,$60,$30,50.0%
7822773,Rick Owens,SS 18 Dirt Cargo Zipper Pants Joggers NWT $995 Nylon,32,$750,$607,19.07%
8008297,Rick Owens, Dunk,9,$6900,-,
7723008,Rick Owens, Dunks,9,$600,-,
5121856,Rick Owens,Cardigan,m,$157,-,
1454326,Rick Owens,Faun Shorts ss15,36,$225,-,
6637973,Rick Owens,Dark Shadow Cargo Shorts,30,$325,-,
7649368,Rick Owens,Last Price - Balaclava,os,$400,$210,47.5%
7143903,Rick Owens,Prototype Chrome Hearts Milk Dunks,7,$3500,$3150,10.0%
1022265,Rick Owens,Geobasket 2013,7,$540,$437,19.07%
555707,Rick Owens,100% Authentic  Geo Baskets,11.5,$800,$648,19.0%
218500,Rick Owens,plinth leather,l,$325,$235,27.69%
