product_id, brand, desc, size, original_price, new_price, price_change
3872826,Andy Warhol Roy L Claes O  Uniqlo,Vtg ROY LICHTENSTEIN Big Apple New York Pop Art Tee Shirt Comic Cartoon Anime,l,$185,$166,10.27%
7369764,Kaws  Uniqlo,Kaws Peanut Tee,l,$35,$12,65.71%
7772585,Kaws  Uniqlo,Elmo Plush,os,$100,$64,36.0%
7549989,Kaws  Uniqlo,Kaws x  PEANUTS Black Snoopy Plush Size S,os,$40,$32,20.0%
7603449,Kaws  Uniqlo, X Kaws Tshirt,m,$58,$36,37.93%
8208721,Undercover  Uniqlo,FINAL DROP BEFORE DELETE Undercover X  Cargo Zipper Side Pocket UU Logo Hybrid Design Skinny Fits Trousers Pants,26,$90,-,
3525044,Keith Haring  Uniqlo,Keith Haring x  SPRZNY Moma Edition Pop Art Designer,s,$145,$84,42.07%
8100849,Kaws  Uniqlo,Cheapest Kaws X Sesame Street Complete Toy Box,os,$178,-,
7469003,Kaws  Uniqlo,Sesame Street Graphic t Shirt,l,$25,-,
6668923,Lemaire  Uniqlo,New Padded Bomber,s,$50,$30,40.0%
7448993,Kaws  Uniqlo,Kaws X  X sesame street XX sweater,xl,$60,-,
7251586,Kaws  Uniqlo,Kaws X Sesame Street Big Bird Plush Toy,os,$80,$72,10.0%
357556,Uniqlo, Navy Peacoat,xs,$100,-,
6230211,Kaws  Uniqlo,Kaws  Sesame Street,m,$34,-,
6980927,Keith Haring  Uniqlo,Keith Haring Love Tee,xl,$25,$17,32.0%
6175630,Barbara Kruger  Uniqlo,Your Body Is Battle Ground Barbara Kruger X  Vintage TShirt,l,$180,$54,70.0%
5605148,Undercover  Uniqlo,Long Sleeve,m,$25,$17,32.0%
6483837,Takashi Murakami  Uniqlo,Uniqulo X Takashi Murakami,os,$55,-,
5788786,Undercover  Uniqlo, undercover zipper pants,33,$195,$126,35.38%
5838254,Jil Sander  Uniqlo,J Wool Chesterfield Coat,xs,$90,$81,10.0%
5133913,Kaws  Uniqlo,Peanuts X Kaws Crewneck,s,$90,$64,28.89%
5750556,Kaws  Uniqlo, X Snoopy Kaws,m,$15,-,
5100265,Undercover  Uniqlo, x Undercover Bones TShirt,m,$50,-,
4685261,JWAnderson  Uniqlo,FISH,l,$45,-,
2404400,Helmut  Lang  Uniqlo, x Helmut Lang Sweater,s,$43,-,
3273046,Uniqlo,Denim Jacket Jeans Outfits Contemporary Streetwear Fashion by  Made in Japan,l,$30,$21,30.0%
3641717,JWAnderson  Uniqlo,BNWT JW Anderson  Work Denim,31,$80,$64,20.0%
8228395,Jun Takahashi  Undercover  Uniqlo,DELETE IN 2 HOUR UNDERCOVER FLEECE SHERPA,s,$380,$51,86.58%
5986629,Uniqlo, x Naruto Shippuden,l,$40,-,
6370323,Japanese Brand  Uniqlo,JAPANESE ANIMATION MAZINGERZ NICE DESIGN SHIRTS COLLABORATION WITH ,m,$100,-,
8401730,Undercover  Uniqlo,Undercover  Puffer Jacket green,s,$115,$103,10.43%
8340608,Disney  Undercover  Uniqlo,LAST DROP BEFORE DELETE Undercover X  Snow White Witch And 7 Dwarfs Shirt,m,$45,$36,20.0%
8388758,Kaws  Uniqlo,Kaws X Peanuts X  Plush Large,os,$75,$67,10.67%
4428502,Lemaire  Uniqlo, and Lemaire jacket,m,$150,$97,35.33%
4190417,Christophe Lemaire  Lemaire  Uniqlo,Lemaire x  Black Wool Gabardine Pants,30,$168,$151,10.12%
6934873,Undercover  Uniqlo, X undercover spell out big logo tshirt Jun Takashi,m,$50,-,
5980126,Japan  Uniqlo,FREE SHIPPING  x BANDAI Gundam Anime Tee Shirt cowboy bebop akira naruto one piece slam dunk doraemon gundam astro boy dragon ball full metal alchemist neon genesis evangelion code geass gantz,s,$90,$64,28.89%
8034841,Uniqlo,Final Drop  U Wool Cardigan Yellow,m,$60,$38,36.67%
7054198,Undercover  Uniqlo, Undercover Jun Takahashi jacket,l,$135,-,
7078413,Kaws  Uniqlo,TShirt Kaws,l,$75,$54,28.0%
6527070,Lemaire  Uniqlo,Duffle Coat Fits like Small,xs,$90,-,
7249531,Kaws  Uniqlo,UT x Kaws TShirt,m,$50,$36,28.0%
4330332,Kaws  Uniqlo,Kaws  Collaboration Snoopy T Shirt Tee White,xl,$49,-,
6876940,Kaws  Uniqlo,Peanuts Kaws Snoopy Tee Size M,m,$40,$17,57.5%
6721839,Undercover  Uniqlo,LAST DROP  Undercover Turtle Neck Faux Fur Sweater  Arm Knit,s,$175,$40,77.14%
7237247,Kaws  Uniqlo,Ernie  x Kaws x Sesame Street Plush Doll,os,$80,$57,28.75%
7551901,Undercover  Uniqlo,Undercover X Ubiquitous Fishtail Parka Black,m,$170,-,
